Station,Date,Aerosol_Type_Land
RKP,5/10/2016,1.849089968
RKP,5/11/2016,1.869517707
RKP,5/12/2016,1.786412703
RKP,5/13/2016,1.926730182
RKP,5/14/2016,1.783882608
RKP,5/15/2016,1.854989817
RKP,5/16/2016,1.867298264
RKP,5/17/2016,1.830202994
RKP,5/18/2016,1.927213331
RKP,5/19/2016,1.941896985
RKP,5/20/2016,1.863273196
RKP,5/21/2016,1.787303481
RKP,5/22/2016,1.939121337
RKP,5/23/2016,1.704453008
RKP,5/24/2016,1.868194842
RKP,5/25/2016,1.873042692
RKP,5/26/2016,1.910744839
RKP,5/27/2016,1.770345701
RKP,5/28/2016,1.700099701
RKP,5/29/2016,1.875283711
RKP,5/30/2016,1.879792558
RKP,5/31/2016,1.969796592
RKP,6/1/2016,1.807122999
RKP,6/2/2016,1.82047063
RKP,6/3/2016,1.916401743
RKP,6/4/2016,1.936662043
RKP,6/5/2016,1.851860575
RKP,6/6/2016,1.810340898
RKP,6/7/2016,1.89206955
RKP,6/8/2016,1.826192161
RKP,6/9/2016,1.871212453
RKP,6/10/2016,1.837033242
RKP,6/11/2016,1.836420387
RKP,6/12/2016,1.74121049
RKP,6/13/2016,1.856148162
RKP,6/14/2016,1.888602013
RKP,6/15/2016,1.913514801
RKP,6/16/2016,1.979940493
RKP,6/17/2016,1.798041582
RKP,6/18/2016,1.563183524
RKP,6/19/2016,1.976139854
RKP,6/20/2016,1.904458599
RKP,6/21/2016,1.747266589
RKP,6/22/2016,1.86192053
RKP,6/23/2016,1.931384099
RKP,6/24/2016,1.882432366
RKP,6/25/2016,1.89536323
RKP,6/26/2016,1.862258561
RKP,6/27/2016,1.738455568
RKP,6/28/2016,1.963509635
RKP,6/29/2016,1.884149552
RKP,6/30/2016,1.895667952
RKP,7/1/2016,1.892304266
RKP,7/2/2016,1.89638777
RKP,7/3/2016,1.749435077
RKP,7/4/2016,1.804022082
RKP,7/5/2016,1.980886621
RKP,7/6/2016,1.820055797
RKP,7/7/2016,1.764584728
RKP,7/8/2016,1.860787671
RKP,7/9/2016,1.909286593
RKP,7/10/2016,1.924648455
RKP,7/11/2016,1.904007757
RKP,7/12/2016,1.847356082
RKP,7/13/2016,1.987956928
RKP,7/14/2016,1.993449116
RKP,7/15/2016,1.861346179
RKP,7/16/2016,1.841578087
RKP,7/17/2016,1.946119959
RKP,7/18/2016,1.988518198
RKP,7/19/2016,1.92764878
RKP,7/20/2016,1.775300833
RKP,7/21/2016,1.993123934
RKP,7/22/2016,1.806663837
RKP,7/23/2016,1.82344662
RKP,7/24/2016,1.898743413
RKP,7/25/2016,1.906701457
RKP,7/26/2016,1.94372679
RKP,7/27/2016,1.850121994
RKP,7/28/2016,1.788344204
RKP,7/29/2016,1.999024581
RKP,7/30/2016,1.67140261
RKP,7/31/2016,1.931295444
RKP,8/1/2016,1.815803313
RKP,8/2/2016,1.859576427
RKP,8/3/2016,1.892649263
RKP,8/4/2016,1.918480472
RKP,8/5/2016,1.981248621
RKP,8/6/2016,1.98970108
RKP,8/7/2016,1.989705882
RKP,8/8/2016,1.683086396
RKP,8/9/2016,1.987331482
RKP,8/10/2016,1.897500349
RKP,8/11/2016,1.940474838
RKP,8/12/2016,1.798952357
RKP,8/13/2016,1.926873628
RKP,8/14/2016,1.919755308
RKP,8/15/2016,1.812920889
RKP,8/16/2016,1.985797744
RKP,8/17/2016,1.921533213
RKP,8/18/2016,1.948689956
RKP,8/19/2016,1.782695919
RKP,8/20/2016,1.941122234
RKP,8/21/2016,1.974129435
RKP,8/22/2016,1.756942734
RKP,8/23/2016,1.891567243
RKP,8/24/2016,1.755618939
RKP,8/25/2016,1.912608102
RKP,8/26/2016,1.947441111
RKP,8/27/2016,1.946729056
RKP,8/28/2016,1.976375197
RKP,8/29/2016,1.949105915
RKP,8/30/2016,1.711018559
RKP,8/31/2016,1.724472113
RKP,9/1/2016,1.957358053
RKP,9/2/2016,1.877923293
RKP,9/3/2016,1.856821719
RKP,9/4/2016,1.8644058
RKP,9/5/2016,1.960256265
RKP,9/6/2016,1.970111172
RKP,9/7/2016,1.832477855
RKP,9/8/2016,1.884943884
RKP,9/9/2016,1.90675816
RKP,9/10/2016,1.865316298
RKP,9/11/2016,1.91519761
RKP,9/12/2016,1.949574942
RKP,9/13/2016,1.900009739
RKP,9/14/2016,1.98811107
RKP,9/15/2016,1.992882271
RKP,9/16/2016,1.888001191
RKP,9/17/2016,1.860420901
RKP,9/18/2016,1.882294491
RKP,9/19/2016,1.872231894
RKP,9/20/2016,1.833866792
RKP,9/21/2016,1.969756854
RKP,9/22/2016,1.893569064
RKP,9/23/2016,1.992252612
RKP,9/24/2016,1.855242769
RKP,9/25/2016,1.908365117
RKP,9/26/2016,1.942795076
RKP,9/27/2016,1.831412655
RKP,9/28/2016,1.933269476
RKP,9/29/2016,1.833981593
RKP,9/30/2016,1.9800079
RKP,10/1/2016,1.937731798
RKP,10/2/2016,1.902141875
RKP,10/3/2016,1.985654807
RKP,10/4/2016,1.915186202
RKP,10/5/2016,1.798251896
RKP,10/6/2016,1.763176702
RKP,10/7/2016,1.955057529
RKP,10/8/2016,1.873503164
RKP,10/9/2016,1.975847557
RKP,10/10/2016,1.844684636
RKP,10/11/2016,1.948711202
RKP,10/12/2016,1.989410934
RKP,10/13/2016,1.916250115
RKP,10/14/2016,1.889603916
RKP,10/15/2016,1.908383711
RKP,10/16/2016,1.979829402
RKP,10/17/2016,1.779310345
RKP,10/18/2016,1.960068343
RKP,10/19/2016,1.976326008
RKP,10/20/2016,1.960458882
RKP,10/21/2016,1.909752806
RKP,10/22/2016,1.871516516
RKP,10/23/2016,1.937626015
RKP,10/24/2016,1.922964105
RKP,10/25/2016,1.971769677
RKP,10/26/2016,1.958098229
RKP,10/27/2016,1.952502999
RKP,10/28/2016,1.986869837
RKP,10/29/2016,1.939626513
RKP,10/30/2016,1.850185624
RKP,10/31/2016,1.899156715
RKP,11/1/2016,1.970239887
RKP,11/2/2016,1.974435012
RKP,11/3/2016,1.966585636
RKP,11/4/2016,1.797032725
RKP,11/5/2016,1.94911855
RKP,11/6/2016,1.82152915
RKP,11/7/2016,1.889249679
RKP,11/8/2016,1.940580732
RKP,11/9/2016,1.942639976
RKP,11/10/2016,1.871891408
RKP,11/11/2016,1.947463575
RKP,11/12/2016,1.959573887
RKP,11/13/2016,1.819050497
RKP,11/14/2016,1.943687047
RKP,11/15/2016,1.870454961
RKP,11/16/2016,1.911739801
RKP,11/17/2016,1.959906182
RKP,11/18/2016,1.966049074
RKP,11/19/2016,1.948467522
RKP,11/20/2016,1.705788685
RKP,11/21/2016,1.958846752
RKP,11/22/2016,1.704559585
RKP,11/23/2016,1.902984055
RKP,11/24/2016,1.913055604
RKP,11/25/2016,1.944808076
RKP,11/26/2016,1.966079
RKP,11/27/2016,1.929091191
RKP,11/28/2016,1.957022017
RKP,11/29/2016,1.751169581
RKP,11/30/2016,1.939844999
RKP,12/1/2016,1.835794804
RKP,12/2/2016,2.351905274
RKP,12/3/2016,2.101793802
RKP,12/4/2016,2.625278306
RKP,12/5/2016,2.029384145
RKP,12/6/2016,1.761478509
RKP,12/7/2016,2.417848708
RKP,12/8/2016,1.941614269
RKP,12/9/2016,1.92301077
RKP,12/10/2016,2.096437337
RKP,12/11/2016,2.616217542
RKP,12/12/2016,1.984194415
RKP,12/13/2016,1.814290852
RKP,12/14/2016,2.228038024
RKP,12/15/2016,1.763070814
RKP,12/16/2016,1.945850649
RKP,12/17/2016,1.93348222
RKP,12/18/2016,2.467156094
RKP,12/19/2016,2.158770889
RKP,12/20/2016,2.705026767
RKP,12/21/2016,2.105476738
RKP,12/22/2016,2.603086141
RKP,12/23/2016,2.423502126
RKP,12/24/2016,1.95850567
RKP,12/25/2016,2.231376838
RKP,12/26/2016,2.063117139
RKP,12/27/2016,2.622956022
RKP,12/28/2016,2.279279553
RKP,12/29/2016,2.0633726
RKP,12/30/2016,2.306188273
RKP,12/31/2016,2.733212234
RKP,1/1/2017,1.980977281
RKP,1/2/2017,1.937125593
RKP,1/3/2017,2.444812577
RKP,1/4/2017,2.178123084
RKP,1/5/2017,2.640992759
RKP,1/6/2017,2.204319263
RKP,1/7/2017,1.90827696
RKP,1/8/2017,2.515672232
RKP,1/9/2017,1.966644091
RKP,1/10/2017,2.224711785
RKP,1/11/2017,2.098692174
RKP,1/12/2017,2.680514262
RKP,1/13/2017,2.010887008
RKP,1/14/2017,2.233760876
RKP,1/15/2017,2.406225029
RKP,1/16/2017,2.711591232
RKP,1/17/2017,1.95195861
RKP,1/18/2017,1.897248244
RKP,1/19/2017,2.59809838
RKP,1/20/2017,2.16140334
RKP,1/21/2017,1.852197071
RKP,1/22/2017,2.203482743
RKP,1/23/2017,2.615446243
RKP,1/24/2017,2.496189024
RKP,1/25/2017,1.852070051
RKP,1/26/2017,2.549006485
RKP,1/27/2017,2.144631608
RKP,1/28/2017,1.930735931
RKP,1/29/2017,2.337991959
RKP,1/30/2017,2.089862627
RKP,1/31/2017,2.343899582
RKP,2/1/2017,1.867940718
RKP,2/2/2017,2.503668108
RKP,2/3/2017,2.078885124
RKP,2/4/2017,2.786273329
RKP,2/5/2017,2.283802745
RKP,2/6/2017,2.637425905
RKP,2/7/2017,2.254585789
RKP,2/8/2017,2.699547592
RKP,2/9/2017,2.462791974
RKP,2/10/2017,1.917404441
RKP,2/11/2017,2.302873419
RKP,2/12/2017,2.139996478
RKP,2/13/2017,2.669157004
RKP,2/14/2017,2.336778312
RKP,2/15/2017,2.161666293
RKP,2/16/2017,2.507309144
RKP,2/17/2017,2.64188851
RKP,2/18/2017,2.506017891
RKP,2/19/2017,2.019175623
RKP,2/20/2017,2.549677569
RKP,2/21/2017,2.233900997
RKP,2/22/2017,2.639123354
RKP,2/23/2017,2.202002612
RKP,2/24/2017,1.830488089
RKP,2/25/2017,2.457944274
RKP,2/26/2017,1.889534744
RKP,2/27/2017,2.348190977
RKP,2/28/2017,2.196459702
RKP,3/1/2017,1.832271551
RKP,3/2/2017,1.925051243
RKP,3/3/2017,1.809507571
RKP,3/4/2017,1.969248599
RKP,3/5/2017,2.143597192
RKP,3/6/2017,1.949930722
RKP,3/7/2017,1.878875568
RKP,3/8/2017,1.900062526
RKP,3/9/2017,1.982595243
RKP,3/10/2017,1.762962963
RKP,3/11/2017,1.924135636
RKP,3/12/2017,1.836340767
RKP,3/13/2017,1.977182566
RKP,3/14/2017,1.883978472
RKP,3/15/2017,1.973279124
RKP,3/16/2017,1.94074098
RKP,3/17/2017,1.940287543
RKP,3/18/2017,1.94286488
RKP,3/19/2017,1.986161252
RKP,3/20/2017,1.98117598
RKP,3/21/2017,1.834678142
RKP,3/22/2017,1.951359549
RKP,3/23/2017,1.93463903
RKP,3/24/2017,1.919990017
RKP,3/25/2017,1.971018742
RKP,3/26/2017,1.779256757
RKP,3/27/2017,1.978300235
RKP,3/28/2017,1.983654982
RKP,3/29/2017,1.980043635
RKP,3/30/2017,1.857647686
RKP,3/31/2017,1.949320148
RKP,4/1/2017,1.931314491
RKP,4/2/2017,1.901754265
RKP,4/3/2017,1.981704769
RKP,4/4/2017,1.742472819
RKP,4/5/2017,1.962017094
RKP,4/6/2017,1.80189098
RKP,4/7/2017,1.896984925
RKP,4/8/2017,1.817207638
RKP,4/9/2017,1.90051216
RKP,4/10/2017,1.951128924
RKP,4/11/2017,1.790734126
RKP,4/12/2017,1.905024919
RKP,4/13/2017,1.818051142
RKP,4/14/2017,1.965590815
RKP,4/15/2017,1.883222405
RKP,4/16/2017,1.940621793
RKP,4/17/2017,1.916666667
RKP,4/18/2017,1.807605283
RKP,4/19/2017,1.926333702
RKP,4/20/2017,1.78790932
RKP,4/21/2017,1.934363826
RKP,4/22/2017,1.883302468
RKP,4/23/2017,1.837365653
RKP,4/25/2017,1.846617265
RKP,4/26/2017,1.908200453
RKP,4/27/2017,1.859368211
RKP,4/28/2017,1.867164652
RKP,4/29/2017,1.815871896
RKP,4/30/2017,1.932366417
RKP,5/1/2017,1.782232735
RKP,5/2/2017,1.947568496
RKP,5/3/2017,1.796735799
RKP,5/4/2017,1.896169013
RKP,5/5/2017,1.889853147
RKP,5/6/2017,1.83648657
RKP,5/7/2017,1.916180349
RKP,5/8/2017,1.971992807
RKP,5/9/2017,1.886644431
RKP,5/10/2017,1.735682396
RKP,5/11/2017,1.872063247
RKP,5/12/2017,1.932653291
RKP,5/13/2017,1.917888978
RKP,5/14/2017,1.840664244
RKP,5/15/2017,1.725783727
RKP,5/16/2017,1.96417687
RKP,5/17/2017,1.76859825
RKP,5/18/2017,1.915658363
RKP,5/19/2017,1.872274756
RKP,5/20/2017,1.914889631
RKP,5/21/2017,1.744479663
RKP,5/22/2017,1.913630315
RKP,5/23/2017,1.926219533
RKP,5/24/2017,1.860077461
RKP,5/25/2017,1.946057307
RKP,5/26/2017,1.782710074
RKP,5/27/2017,1.848167643
RKP,5/28/2017,1.91708114
RKP,5/29/2017,1.894895087
RKP,5/30/2017,1.808732274
RKP,5/31/2017,1.63038441
RKP,6/1/2017,1.950644914
RKP,6/2/2017,1.891612211
RKP,6/3/2017,1.913861183
RKP,6/4/2017,1.814593032
RKP,6/5/2017,1.847174798
RKP,6/6/2017,1.753047052
RKP,6/7/2017,1.820691234
RKP,6/8/2017,1.853411306
RKP,6/9/2017,1.825430409
RKP,6/10/2017,1.957326073
RKP,6/11/2017,1.820863462
RKP,6/12/2017,1.797686883
RKP,6/13/2017,1.912414001
RKP,6/14/2017,1.850772416
RKP,6/15/2017,1.77788399
RKP,6/16/2017,1.736968901
RKP,6/17/2017,1.963149856
RKP,6/18/2017,1.827099939
RKP,6/19/2017,1.899665683
RKP,6/20/2017,1.743983498
RKP,6/21/2017,1.900448839
RKP,6/22/2017,1.723382073
RKP,6/23/2017,1.940892642
RKP,6/24/2017,1.870445997
RKP,6/25/2017,1.805865922
RKP,6/26/2017,1.826681422
RKP,6/27/2017,1.776737726
RKP,6/28/2017,1.91861288
RKP,6/29/2017,1.813991104
RKP,6/30/2017,1.836378018
RKP,7/1/2017,1.668061136
RKP,7/2/2017,1.980821918
RKP,7/3/2017,1.856578642
RKP,7/4/2017,1.857811038
RKP,7/5/2017,1.835558187
RKP,7/6/2017,1.827696009
RKP,7/7/2017,1.874780532
RKP,7/8/2017,1.743649931
RKP,7/9/2017,1.913504985
RKP,7/10/2017,1.797599425
RKP,7/11/2017,1.962503874
RKP,7/12/2017,1.877089479
RKP,7/13/2017,1.928681802
RKP,7/14/2017,1.918674237
RKP,7/15/2017,1.970084683
RKP,7/16/2017,1.808706744
RKP,7/17/2017,1.693972705
RKP,7/18/2017,1.986726356
RKP,7/19/2017,1.953561894
RKP,7/20/2017,1.914693724
RKP,7/21/2017,1.799079755
RKP,7/22/2017,1.7649481
RKP,7/23/2017,1.982588948
RKP,7/24/2017,1.659527151
RKP,7/25/2017,1.838438812
RKP,7/26/2017,1.673734121
RKP,7/27/2017,1.752269518
RKP,7/28/2017,1.799784811
RKP,7/29/2017,1.919988319
RKP,7/30/2017,1.880224884
RKP,7/31/2017,1.902017963
RKP,8/1/2017,1.843301322
RKP,8/2/2017,1.65905109
RKP,8/3/2017,1.797029318
RKP,8/4/2017,1.868709944
RKP,8/5/2017,1.887247513
RKP,8/6/2017,1.749304744
RKP,8/7/2017,1.89278303
RKP,8/8/2017,1.954088325
RKP,8/9/2017,1.717992572
RKP,8/10/2017,1.998324022
RKP,8/11/2017,1.865950994
RKP,8/12/2017,1.871204648
RKP,8/13/2017,1.89840806
RKP,8/14/2017,1.94277264
RKP,8/15/2017,1.85567199
RKP,8/16/2017,1.977115037
RKP,8/17/2017,1.776009792
RKP,8/18/2017,1.829892862
RKP,8/19/2017,1.803701717
RKP,8/20/2017,1.762123096
RKP,8/21/2017,1.869905626
RKP,8/22/2017,1.791017624
RKP,8/23/2017,1.928980259
RKP,8/24/2017,1.897106793
RKP,8/25/2017,1.993686659
RKP,8/26/2017,1.86426068
RKP,8/27/2017,1.874167184
RKP,8/28/2017,1.979494008
RKP,8/29/2017,1.822654941
RKP,8/30/2017,1.926927448
RKP,8/31/2017,1.939342881
RKP,9/1/2017,1.910934458
RKP,9/2/2017,1.990774042
RKP,9/3/2017,1.730760148
RKP,9/4/2017,1.803369881
RKP,9/5/2017,1.947990895
RKP,9/6/2017,1.828838868
RKP,9/7/2017,1.802589108
RKP,9/8/2017,1.949634522
RKP,9/9/2017,1.965882556
RKP,9/10/2017,1.996851824
RKP,9/11/2017,1.949484211
RKP,9/12/2017,1.927621598
RKP,9/13/2017,1.861007007
RKP,9/14/2017,1.878874981
RKP,9/15/2017,1.954118004
RKP,9/16/2017,1.935912763
RKP,9/17/2017,1.988435104
RKP,9/18/2017,1.92882349
RKP,9/19/2017,1.847464243
RKP,9/20/2017,1.87384873
RKP,9/21/2017,1.884995735
RKP,9/22/2017,1.827612607
RKP,9/23/2017,1.75144971
RKP,9/24/2017,1.950135003
RKP,9/25/2017,1.953396503
RKP,9/26/2017,1.79551488
RKP,9/27/2017,1.930201887
RKP,9/28/2017,1.947568822
RKP,9/29/2017,1.87386038
RKP,9/30/2017,1.94174803
RKP,10/1/2017,1.905321628
RKP,10/2/2017,1.85812803
RKP,10/3/2017,1.980274222
RKP,10/4/2017,1.923820637
RKP,10/5/2017,1.920243543
RKP,10/6/2017,1.979741658
RKP,10/7/2017,1.936476029
RKP,10/8/2017,1.893687978
RKP,10/9/2017,1.82540032
RKP,10/10/2017,1.930277654
RKP,10/11/2017,1.833009709
RKP,10/12/2017,1.780385771
RKP,10/13/2017,1.838607791
RKP,10/14/2017,1.954464767
RKP,10/15/2017,1.983754273
RKP,10/16/2017,1.856714749
RKP,10/17/2017,1.88650267
RKP,10/18/2017,1.891406539
RKP,10/19/2017,1.967553975
RKP,10/20/2017,1.893687186
RKP,10/21/2017,1.940227589
RKP,10/22/2017,1.760623955
RKP,10/23/2017,1.965240235
RKP,10/24/2017,1.881021922
RKP,10/25/2017,1.881743486
RKP,10/26/2017,1.928768243
RKP,10/27/2017,1.932494813
RKP,10/28/2017,1.970946658
RKP,10/29/2017,1.767082246
RKP,10/30/2017,1.965954701
RKP,10/31/2017,1.989527952
RKP,11/1/2017,1.948535551
RKP,11/2/2017,1.830250677
RKP,11/3/2017,1.894301764
RKP,11/4/2017,1.964617636
RKP,11/5/2017,1.769496204
RKP,11/6/2017,1.923766181
RKP,11/7/2017,1.980808254
RKP,11/8/2017,1.960033566
RKP,11/9/2017,1.85516808
RKP,11/10/2017,1.921359629
RKP,11/11/2017,1.904383495
RKP,11/12/2017,1.951134691
RKP,11/13/2017,1.958528358
RKP,11/14/2017,1.761503623
RKP,11/15/2017,1.95574877
RKP,11/16/2017,1.883653707
RKP,11/17/2017,1.833511859
RKP,11/18/2017,1.858332157
RKP,11/19/2017,1.925821005
RKP,11/20/2017,1.943899018
RKP,11/21/2017,1.95485115
RKP,11/22/2017,1.912827693
RKP,11/23/2017,1.741591996
RKP,11/24/2017,1.960995603
RKP,11/25/2017,1.855463754
RKP,11/26/2017,1.917014431
RKP,11/27/2017,1.914878147
RKP,11/28/2017,1.94533452
RKP,11/29/2017,1.965357063
RKP,11/30/2017,1.730804366
RKP,12/1/2017,2.214688313
RKP,12/2/2017,1.799608738
RKP,12/3/2017,2.69918552
RKP,12/4/2017,1.953757225
RKP,12/5/2017,2.792207792
RKP,12/6/2017,2.157015685
RKP,12/7/2017,1.792413312
RKP,12/8/2017,2.114839774
RKP,12/9/2017,1.713863565
RKP,12/10/2017,2.452652769
RKP,12/11/2017,2.048368023
RKP,12/12/2017,2.40647849
RKP,12/13/2017,2.137098985
RKP,12/14/2017,1.411781776
RKP,12/15/2017,2.009190707
RKP,12/16/2017,1.864548227
RKP,12/17/2017,2.28057778
RKP,12/18/2017,1.761112996
RKP,12/19/2017,2.52500788
RKP,12/20/2017,1.94714894
RKP,12/21/2017,2.553571832
RKP,12/22/2017,2.097711037
RKP,12/23/2017,2.718603779
RKP,12/24/2017,2.096555836
RKP,12/25/2017,2.605376803
RKP,12/26/2017,2.457874706
RKP,12/27/2017,1.990805269
RKP,12/28/2017,2.10338106
RKP,12/29/2017,2.067651252
RKP,12/30/2017,2.637726067
RKP,12/31/2017,2.284333016
RKP,1/1/2018,1.787704599
SHAD,1/1/1993,0
SHAD,1/1/2015,1.927910202
SHAD,1/2/2015,2.216158348
SHAD,1/3/2015,2.045043971
SHAD,1/4/2015,1.763177711
SHAD,1/5/2015,2.012743593
SHAD,1/6/2015,2.072855816
SHAD,1/7/2015,2.750096569
SHAD,1/8/2015,2.309113409
SHAD,1/9/2015,2.031585845
SHAD,1/10/2015,2.350931144
SHAD,1/11/2015,2.739633252
SHAD,1/12/2015,2.483762982
SHAD,1/13/2015,1.829917441
SHAD,1/14/2015,2.603404142
SHAD,1/15/2015,2.189337637
SHAD,1/16/2015,2.647500178
SHAD,1/17/2015,1.960708139
SHAD,1/18/2015,1.898157995
SHAD,1/19/2015,2.455316543
SHAD,1/20/2015,1.903058408
SHAD,1/21/2015,2.227725437
SHAD,1/22/2015,2.043123793
SHAD,1/23/2015,2.841665417
SHAD,1/24/2015,2.36309422
SHAD,1/25/2015,1.857172885
SHAD,1/26/2015,2.131051718
SHAD,1/27/2015,2.683057733
SHAD,1/28/2015,1.900365827
SHAD,1/29/2015,1.928134591
SHAD,1/30/2015,2.412887331
SHAD,1/31/2015,2.177777129
SHAD,2/1/2015,1.805602877
SHAD,2/2/2015,2.322387644
SHAD,2/3/2015,1.862667395
SHAD,2/4/2015,2.472979837
SHAD,2/5/2015,1.936464761
SHAD,2/6/2015,2.25831744
SHAD,2/7/2015,2.053240434
SHAD,2/8/2015,2.662397951
SHAD,2/9/2015,2.248060465
SHAD,2/10/2015,1.928438744
SHAD,2/11/2015,2.189402748
SHAD,2/12/2015,2.653906446
SHAD,2/13/2015,1.942773788
SHAD,2/14/2015,1.972721014
SHAD,2/15/2015,2.536185587
SHAD,2/16/2015,2.277929726
SHAD,2/17/2015,1.942043102
SHAD,2/18/2015,2.177609748
SHAD,2/19/2015,1.844391892
SHAD,2/20/2015,2.50975354
SHAD,2/21/2015,1.996712942
SHAD,2/22/2015,2.254472517
SHAD,2/23/2015,2.251675023
SHAD,2/24/2015,2.849218076
SHAD,2/25/2015,2.294880499
SHAD,2/26/2015,1.963900862
SHAD,2/27/2015,2.323461458
SHAD,2/28/2015,1.972134723
SHAD,3/1/2015,1.518095238
SHAD,3/2/2015,1.7979059
SHAD,3/3/2015,1.927781959
SHAD,3/4/2015,1.989630102
SHAD,3/5/2015,1.905418762
SHAD,3/6/2015,1.996821315
SHAD,3/7/2015,2.035725651
SHAD,3/8/2015,1.983410382
SHAD,3/9/2015,1.921414701
SHAD,3/10/2015,1.991409176
SHAD,3/11/2015,1.967080358
SHAD,3/12/2015,1.984202963
SHAD,3/13/2015,1.834426084
SHAD,3/14/2015,1.996884347
SHAD,3/15/2015,1.973346096
SHAD,3/16/2015,1.872554716
SHAD,3/17/2015,1.783581462
SHAD,3/18/2015,1.928035077
SHAD,3/19/2015,1.951681867
SHAD,3/20/2015,1.990024458
SHAD,3/21/2015,1.898197243
SHAD,3/22/2015,1.977034575
SHAD,3/23/2015,1.997784179
SHAD,3/24/2015,1.986031903
SHAD,3/25/2015,1.949756111
SHAD,3/26/2015,1.972733524
SHAD,3/27/2015,1.970235345
SHAD,3/28/2015,1.943459443
SHAD,3/29/2015,1.956472095
SHAD,3/30/2015,1.968548025
SHAD,3/31/2015,1.989842642
SHAD,4/1/2015,1.809802695
SHAD,4/2/2015,1.886387253
SHAD,4/3/2015,1.852253358
SHAD,4/4/2015,1.953217441
SHAD,4/5/2015,1.971321052
SHAD,4/6/2015,1.900648618
SHAD,4/7/2015,1.927974728
SHAD,4/8/2015,1.947479961
SHAD,4/9/2015,1.975856915
SHAD,4/10/2015,1.844860215
SHAD,4/11/2015,1.914607385
SHAD,4/12/2015,1.953710052
SHAD,4/13/2015,1.852606263
SHAD,4/14/2015,1.966600937
SHAD,4/15/2015,1.716838266
SHAD,4/16/2015,1.94390009
SHAD,4/17/2015,1.928991896
SHAD,4/18/2015,1.839560725
SHAD,4/19/2015,1.771610574
SHAD,4/20/2015,1.871090823
SHAD,4/21/2015,1.911260951
SHAD,4/22/2015,1.880421233
SHAD,4/23/2015,1.87341736
SHAD,4/24/2015,1.761406405
SHAD,4/25/2015,1.949137242
SHAD,4/26/2015,1.860499143
SHAD,4/27/2015,1.816541187
SHAD,4/28/2015,1.864456504
SHAD,4/29/2015,1.847229557
SHAD,4/30/2015,1.84350323
SHAD,5/1/2015,1.835266947
SHAD,5/2/2015,1.90810759
SHAD,5/3/2015,1.950264046
SHAD,5/4/2015,1.944885734
SHAD,5/5/2015,1.828819631
SHAD,5/6/2015,1.863428137
SHAD,5/7/2015,1.930333928
SHAD,5/8/2015,1.900697149
SHAD,5/9/2015,1.902688257
SHAD,5/10/2015,1.794428279
SHAD,5/11/2015,1.967524713
SHAD,5/12/2015,1.783618481
SHAD,5/13/2015,1.875712714
SHAD,5/14/2015,1.81697593
SHAD,5/15/2015,1.836438471
SHAD,5/16/2015,1.939025457
SHAD,5/17/2015,1.92168519
SHAD,5/18/2015,1.906067282
SHAD,5/19/2015,1.750907791
SHAD,5/20/2015,1.948170756
SHAD,5/21/2015,1.787507864
SHAD,5/22/2015,1.869494884
SHAD,5/23/2015,1.900573966
SHAD,5/24/2015,1.771136795
SHAD,5/25/2015,1.757409486
SHAD,5/26/2015,1.761784669
SHAD,5/27/2015,1.937216747
SHAD,5/28/2015,1.877912916
SHAD,5/29/2015,1.960246163
SHAD,5/30/2015,1.808850749
SHAD,5/31/2015,1.831764932
SHAD,6/1/2015,1.919634824
SHAD,6/2/2015,1.813342591
SHAD,6/3/2015,1.861138646
SHAD,6/4/2015,1.746778174
SHAD,6/5/2015,1.917943226
SHAD,6/6/2015,1.827391709
SHAD,6/7/2015,1.869246788
SHAD,6/8/2015,1.894099072
SHAD,6/9/2015,1.94374384
SHAD,6/10/2015,1.680509978
SHAD,6/11/2015,1.831731712
SHAD,6/12/2015,1.873796064
SHAD,6/13/2015,1.867687227
SHAD,6/14/2015,1.925242092
SHAD,6/15/2015,1.749315711
SHAD,6/16/2015,1.836762095
SHAD,6/17/2015,1.940328394
SHAD,6/18/2015,1.827935885
SHAD,6/19/2015,1.857631552
SHAD,6/20/2015,1.7832431
SHAD,6/21/2015,1.935437722
SHAD,6/22/2015,1.852277876
SHAD,6/23/2015,1.852701811
SHAD,6/24/2015,1.622795511
SHAD,6/25/2015,1.950408035
SHAD,6/26/2015,1.828437956
SHAD,6/27/2015,1.845515919
SHAD,6/28/2015,1.946024625
SHAD,6/29/2015,1.762223151
SHAD,6/30/2015,1.981261007
SHAD,7/1/2015,1.790925239
SHAD,7/2/2015,1.873384105
SHAD,7/3/2015,1.965801389
SHAD,7/4/2015,1.896820213
SHAD,7/5/2015,1.786372539
SHAD,7/6/2015,1.871038411
SHAD,7/7/2015,1.974247265
SHAD,7/8/2015,1.978991597
SHAD,7/9/2015,1.941555977
SHAD,7/10/2015,1.733558295
SHAD,7/11/2015,1.838279857
SHAD,7/12/2015,1.698856362
SHAD,7/13/2015,1.942732874
SHAD,7/14/2015,1.938450103
SHAD,7/15/2015,1.822697126
SHAD,7/16/2015,1.921361502
SHAD,7/17/2015,1.840313332
SHAD,7/18/2015,1.767745827
SHAD,7/19/2015,1.957025982
SHAD,7/20/2015,1.912800875
SHAD,7/21/2015,1.784438624
SHAD,7/22/2015,1.907636111
SHAD,7/23/2015,1.862716763
SHAD,7/24/2015,1.831184107
SHAD,7/25/2015,1.878988709
SHAD,7/26/2015,1.630038943
SHAD,7/27/2015,1.994557716
